AreaCode,AreaName,CategoryAttribute,Denominator,Factor,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,56735.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),80.06,80+,Age group,45610.0,To March 2023,80.72,80.39,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Male,22275.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),82.1,80+,Age group,18395.0,To March 2023,83.09,82.6,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Female,34465.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),78.53,80+,Age group,27215.0,To March 2023,79.39,78.97,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,14295.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),65.8,Asian,Ethnicity,9515.0,To March 2023,67.34,66.57,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,1280.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),57.28,Black,Ethnicity,770.0,To March 2023,62.57,59.98,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,2600.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),45.87,Missing,Ethnicity,1240.0,To March 2023,49.67,47.77,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,980.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),58.27,Mixed,Ethnicity,600.0,To March 2023,64.26,61.3,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,4625.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),54.39,Not stated,Ethnicity,2580.0,To March 2023,57.24,55.83,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,254590.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),68.83,White,Ethnicity,175680.0,To March 2023,69.18,69.01,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,1450.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),59.99,Other,Ethnicity,905.0,To March 2023,64.94,62.53,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,72125.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),66.2,1 - most deprived,Deprivation quintile,47995.0,To March 2023,66.89,66.55,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,53955.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),68.07,2,Deprivation quintile,36940.0,To March 2023,68.86,68.47,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,46615.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),67.86,3,Deprivation quintile,31830.0,To March 2023,68.71,68.29,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,63735.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),68.83,4,Deprivation quintile,44100.0,To March 2023,69.55,69.19,
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Persons,45355.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),69.45,5 - least deprived,Deprivation quintile,31690.0,To March 2023,70.29,69.87,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Persons,150350.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),68.81,Persons,Sex,103805.0,To March 2023,69.27,69.04,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Male,76095.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),67.89,Male,Sex,51910.0,To March 2023,68.55,68.22,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Female,74260.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),69.55,Female,Sex,51895.0,To March 2023,70.21,69.89,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Persons,2990.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),48.63,18-39,Age group,1510.0,To March 2023,52.2,50.42,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Male,1565.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),43.49,18-39,Age group,720.0,To March 2023,48.4,45.94,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Female,1430.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),52.76,18-39,Age group,790.0,To March 2023,57.86,55.32,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Persons,36160.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),58.72,40-59,Age group,21420.0,To March 2023,59.73,59.23,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Male,19985.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),55.62,40-59,Age group,11255.0,To March 2023,56.99,56.31,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Female,16175.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),62.09,40-59,Age group,10165.0,To March 2023,63.57,62.84,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Persons,81310.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),70.67,60-79,Age group,57715.0,To March 2023,71.29,70.98,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Male,42235.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),70.46,60-79,Age group,29945.0,To March 2023,71.33,70.89,
E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",Female,39075.0,,CVDP007HYP,"Percentage of patients aged 18 and over, with GP recorded hypertension, in whom the last blood pressure reading (measured in the preceding 12 months) is below the age appropriate treatment threshold.",Hypertension: treatment to recommended age specific thresholds (all ages),70.63,60-79,Age group,27775.0,To March 2023,71.53,71.08,
